Format Version,1.23,Take Name,kb_qpz,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-10-28 06.10.32.672 PM,Total Frames in Take,6538,Total Exported Frames,6538,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2424,20.200000,-0.197388,0.400347,0.119149,-0.886884,0.066409,1.153006,0.581434,-0.119753,1.028617,0.706904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035672,1.188643,0.553790,0.038838,1.144179,0.602591,0.068290,1.184351,0.596806,0.093993,1.144754,0.610571
2425,20.208333,-0.198224,0.400696,0.120271,-0.886389,0.066642,1.152899,0.581781,-0.119764,1.028494,0.707013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035965,1.188695,0.554216,0.039065,1.144041,0.602894,0.068580,1.184159,0.597175,0.094166,1.144553,0.610962
2426,20.216667,-0.197874,0.401253,0.120904,-0.886129,0.066921,1.152661,0.582102,-0.119760,1.028377,0.707144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036340,1.188470,0.554517,0.039299,1.143875,0.603177,0.068873,1.183962,0.597512,0.094429,1.144243,0.611290
2427,20.225000,-0.198550,0.401950,0.121392,-0.885595,0.067184,1.152523,0.582444,-0.119744,1.028206,0.707257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036655,1.188425,0.554849,0.039527,1.143686,0.603475,0.069181,1.183779,0.597904,0.094604,1.144065,0.611674
2428,20.233333,-0.197896,0.402339,0.122386,-0.885428,0.067467,1.152237,0.582767,-0.119717,1.028012,0.707366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037052,1.188194,0.555172,0.039771,1.143508,0.603780,0.069509,1.183468,0.598209,0.094880,1.143729,0.612003
2429,20.241667,-0.198740,0.403180,0.122651,-0.884819,0.067725,1.152138,0.583091,-0.119670,1.027776,0.707433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037356,1.188154,0.555472,0.039985,1.143362,0.604037,0.069774,1.183359,0.598611,0.095065,1.143568,0.612371
2430,20.250000,-0.198229,0.403721,0.123343,-0.884591,0.068008,1.151887,0.583423,-0.119631,1.027648,0.707483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037753,1.187935,0.555800,0.040219,1.143200,0.604337,0.070103,1.183050,0.598932,0.095306,1.143320,0.612708
2431,20.258333,-0.198869,0.404109,0.123882,-0.884195,0.068263,1.151742,0.583737,-0.119571,1.027535,0.707509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038047,1.187878,0.556098,0.040461,1.143003,0.604645,0.070359,1.182933,0.599306,0.095531,1.143071,0.613038
2432,20.266667,-0.198873,0.403497,0.126461,-0.884108,0.068495,1.151467,0.583970,-0.119485,1.027437,0.707541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038379,1.187774,0.556467,0.040675,1.142845,0.604897,0.070685,1.182677,0.599621,0.095874,1.142530,0.613207
2433,20.275000,-0.199358,0.404866,0.125366,-0.883529,0.068762,1.151410,0.584376,-0.119398,1.027354,0.707541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038691,1.187693,0.556828,0.040928,1.142705,0.605203,0.070921,1.182527,0.599954,0.095935,1.142628,0.613724
2434,20.283333,-0.199180,0.405391,0.126214,-0.883207,0.069026,1.151196,0.584670,-0.119307,1.027261,0.707495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039036,1.187528,0.557102,0.041148,1.142558,0.605457,0.071252,1.182293,0.600299,0.096162,1.142358,0.614024
2435,20.291667,-0.199409,0.406136,0.126329,-0.882797,0.069290,1.151032,0.584980,-0.119199,1.027148,0.707386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039371,1.187394,0.557373,0.041362,1.142365,0.605737,0.071493,1.182165,0.600619,0.096380,1.142151,0.614370
2436,20.300000,-0.199596,0.405391,0.128668,-0.882759,0.069508,1.150782,0.585213,-0.119136,1.027132,0.707304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039662,1.187307,0.557707,0.041593,1.142208,0.606022,0.071799,1.181912,0.600981,0.096691,1.141663,0.614502
2437,20.308333,-0.199243,0.406174,0.128632,-0.882484,0.069752,1.150592,0.585493,-0.119097,1.027180,0.707190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039997,1.187079,0.557930,0.041791,1.142072,0.606258,0.072008,1.181771,0.601259,0.096895,1.141458,0.614803
2438,20.316667,-0.199821,0.406349,0.129388,-0.882163,0.069993,1.150440,0.585776,-0.119076,1.027250,0.707062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040278,1.187017,0.558281,0.042000,1.141903,0.606503,0.072277,1.181587,0.601562,0.097133,1.141226,0.615112
2439,20.325000,-0.199475,0.406814,0.130064,-0.881927,0.070230,1.150223,0.586053,-0.119074,1.027337,0.706930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040586,1.186843,0.558482,0.042223,1.141737,0.606786,0.072542,1.181416,0.601887,0.097347,1.140921,0.615388
2440,20.333333,-0.199928,0.407085,0.130900,-0.881576,0.070439,1.150078,0.586318,-0.119084,1.027439,0.706795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040878,1.186775,0.558817,0.042401,1.141600,0.607017,0.072779,1.181221,0.602183,0.097521,1.140718,0.615648
2441,20.341667,-0.200103,0.407562,0.130706,-0.881344,0.070661,1.149926,0.586588,-0.119077,1.027526,0.706679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041109,1.186627,0.559077,0.042599,1.141441,0.607232,0.073023,1.181001,0.602447,0.097685,1.140625,0.615961
2442,20.350000,-0.200492,0.407832,0.131555,-0.881005,0.070869,1.149808,0.586829,-0.119040,1.027624,0.706573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041390,1.186586,0.559342,0.042799,1.141320,0.607466,0.073240,1.180911,0.602739,0.097866,1.140389,0.616193
2443,20.358333,-0.200503,0.407949,0.132109,-0.880865,0.071037,1.149669,0.587058,-0.118997,1.027727,0.706458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041605,1.186483,0.559625,0.042956,1.141217,0.607662,0.073448,1.180723,0.602962,0.098008,1.140236,0.616426
2444,20.366667,-0.200100,0.408686,0.132115,-0.880614,0.071237,1.149480,0.587285,-0.118949,1.027804,0.706401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041850,1.186291,0.559756,0.043119,1.141077,0.607854,0.073660,1.180533,0.603199,0.098167,1.140052,0.616696
2445,20.375000,-0.200923,0.409136,0.132728,-0.880126,0.071438,1.149399,0.587476,-0.118900,1.027876,0.706349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042121,1.186311,0.559965,0.043289,1.140920,0.608037,0.073851,1.180480,0.603436,0.098331,1.139861,0.616901
2446,20.383333,-0.201031,0.409372,0.133210,-0.879918,0.071605,1.149271,0.587664,-0.118837,1.027962,0.706291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042337,1.186221,0.560182,0.043445,1.140817,0.608196,0.074055,1.180301,0.603642,0.098455,1.139723,0.617088
2447,20.391667,-0.200470,0.409771,0.133760,-0.879777,0.071765,1.149123,0.587843,-0.118783,1.028092,0.706197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042585,1.186095,0.560331,0.043570,1.140745,0.608368,0.074248,1.180129,0.603819,0.098592,1.139568,0.617267
2448,20.400000,-0.200893,0.409978,0.134429,-0.879482,0.071918,1.149028,0.588005,-0.118714,1.028174,0.706090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042759,1.186077,0.560498,0.043704,1.140647,0.608507,0.074416,1.180051,0.604032,0.098757,1.139360,0.617452
2449,20.408333,-0.201079,0.410354,0.134777,-0.879211,0.072077,1.148897,0.588177,-0.118651,1.028274,0.706012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042965,1.185976,0.560674,0.043834,1.140532,0.608642,0.074583,1.179903,0.604229,0.098893,1.139194,0.617638
2450,20.416667,-0.200637,0.410848,0.134596,-0.879109,0.072235,1.148726,0.588314,-0.118564,1.028390,0.705927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043175,1.185749,0.560760,0.043978,1.140411,0.608754,0.074738,1.179750,0.604368,0.098995,1.139059,0.617773
2451,20.425000,-0.200773,0.411082,0.135247,-0.878869,0.072355,1.148617,0.588430,-0.118478,1.028505,0.705850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043361,1.185711,0.560903,0.044083,1.140315,0.608860,0.074881,1.179596,0.604490,0.099088,1.138912,0.617894
2452,20.433333,-0.200981,0.411320,0.135475,-0.878675,0.072464,1.148529,0.588542,-0.118387,1.028610,0.705773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043496,1.185667,0.561009,0.044179,1.140187,0.608973,0.075009,1.179521,0.604610,0.099163,1.138795,0.618020
2453,20.441667,-0.201054,0.411257,0.136158,-0.878582,0.072563,1.148414,0.588641,-0.118280,1.028705,0.705724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043618,1.185606,0.561141,0.044270,1.140099,0.609063,0.075141,1.179401,0.604729,0.099281,1.138609,0.618118
2454,20.450000,-0.201117,0.411597,0.136426,-0.878366,0.072683,1.148299,0.588739,-0.118151,1.028747,0.705695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043775,1.185514,0.561230,0.044356,1.140002,0.609131,0.075275,1.179272,0.604848,0.099389,1.138472,0.618233
2455,20.458333,-0.200986,0.412069,0.136458,-0.878170,0.072802,1.148180,0.588814,-0.117968,1.028706,0.705614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043960,1.185380,0.561275,0.044446,1.139903,0.609187,0.075385,1.179162,0.604934,0.099465,1.138362,0.618304
2456,20.466667,-0.200907,0.412172,0.136906,-0.878070,0.072894,1.148086,0.588885,-0.117742,1.028771,0.705565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044067,1.185353,0.561353,0.044538,1.139839,0.609248,0.075529,1.178968,0.604994,0.099537,1.138283,0.618401
2457,20.475000,-0.201043,0.412334,0.137137,-0.877927,0.072977,1.148042,0.588941,-0.117410,1.028755,0.705469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044172,1.185346,0.561415,0.044617,1.139789,0.609295,0.075620,1.178904,0.605050,0.099601,1.138220,0.618471
2458,20.483333,-0.201252,0.412498,0.137345,-0.877770,0.073063,1.148006,0.588990,-0.117071,1.028765,0.705377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044276,1.185334,0.561475,0.044693,1.139742,0.609329,0.075716,1.178870,0.605115,0.099668,1.138156,0.618528
2459,20.491667,-0.201596,0.412414,0.137735,-0.877669,0.073152,1.147943,0.589027,-0.116705,1.028814,0.705299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044380,1.185311,0.561563,0.044779,1.139664,0.609359,0.075803,1.178818,0.605162,0.099770,1.138031,0.618564
2460,20.500000,-0.201713,0.412502,0.137889,-0.877576,0.073237,1.147893,0.589066,-0.116278,1.028757,0.705130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044476,1.185282,0.561605,0.044863,1.139613,0.609391,0.075888,1.178767,0.605208,0.099851,1.137957,0.618610
2461,20.508333,-0.201545,0.412857,0.137812,-0.877460,0.073341,1.147814,0.589109,-0.115856,1.028702,0.705009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044613,1.185166,0.561603,0.044944,1.139564,0.609415,0.075989,1.178709,0.605286,0.099929,1.137884,0.618644
2462,20.516667,-0.201839,0.412883,0.138074,-0.877339,0.073425,1.147781,0.589142,-0.115446,1.028740,0.704855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044706,1.185167,0.561657,0.045021,1.139518,0.609440,0.076078,1.178666,0.605340,0.100011,1.137817,0.618677
2463,20.525000,-0.202196,0.412862,0.138215,-0.877245,0.073507,1.147746,0.589161,-0.115035,1.028780,0.704713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044788,1.185165,0.561701,0.045108,1.139457,0.609457,0.076160,1.178616,0.605373,0.100086,1.137761,0.618697
2464,20.533333,-0.202052,0.412984,0.138110,-0.877237,0.073594,1.147678,0.589185,-0.114703,1.028813,0.704626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044882,1.185076,0.561707,0.045185,1.139403,0.609473,0.076257,1.178535,0.605402,0.100155,1.137726,0.618717
2465,20.541667,-0.202120,0.412986,0.137871,-0.877258,0.073661,1.147637,0.589190,-0.114374,1.028805,0.704545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044936,1.185022,0.561706,0.045250,1.139345,0.609477,0.076309,1.178493,0.605400,0.100226,1.137703,0.618727
2466,20.550000,-0.202085,0.412979,0.137728,-0.877292,0.073716,1.147591,0.589179,-0.114062,1.028700,0.704551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044985,1.184961,0.561689,0.045308,1.139300,0.609469,0.076353,1.178457,0.605387,0.100283,1.137666,0.618715
2467,20.558333,-0.202164,0.413003,0.137524,-0.877295,0.073770,1.147552,0.589153,-0.113799,1.028732,0.704520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045029,1.184909,0.561659,0.045362,1.139244,0.609441,0.076394,1.178419,0.605357,0.100333,1.137641,0.618693
2468,20.566667,-0.202079,0.412927,0.137580,-0.877341,0.073824,1.147483,0.589110,-0.113573,1.028753,0.704529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045093,1.184832,0.561633,0.045416,1.139191,0.609398,0.076433,1.178369,0.605300,0.100407,1.137557,0.618646
2469,20.575000,-0.202130,0.412948,0.137433,-0.877342,0.073871,1.147457,0.589063,-0.113345,1.028754,0.704545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045131,1.184800,0.561583,0.045464,1.139154,0.609349,0.076472,1.178344,0.605248,0.100450,1.137542,0.618605
2470,20.583333,-0.202330,0.413032,0.137175,-0.877297,0.073931,1.147434,0.589000,-0.113110,1.028713,0.704523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045176,1.184767,0.561521,0.045524,1.139103,0.609273,0.076519,1.178318,0.605180,0.100497,1.137535,0.618555
2471,20.591667,-0.201834,0.413323,0.136659,-0.877355,0.073989,1.147380,0.588929,-0.112905,1.028705,0.704578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045228,1.184648,0.561364,0.045574,1.139078,0.609196,0.076565,1.178295,0.605105,0.100541,1.137531,0.618494
2472,20.600000,-0.201362,0.413223,0.136898,-0.877473,0.074042,1.147343,0.588839,-0.112709,1.028666,0.704655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045281,1.184641,0.561286,0.045630,1.139071,0.609112,0.076674,1.178201,0.604952,0.100593,1.137533,0.618431
2473,20.608333,-0.201390,0.413303,0.136982,-0.877416,0.074103,1.147385,0.588764,-0.112542,1.028710,0.704680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045360,1.184691,0.561205,0.045692,1.139107,0.609043,0.076702,1.178303,0.604871,0.100669,1.137517,0.618364
2474,20.616667,-0.201392,0.413359,0.136961,-0.877392,0.074180,1.147410,0.588686,-0.112383,1.028793,0.704662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045437,1.184718,0.561125,0.045766,1.139133,0.608958,0.076776,1.178329,0.604786,0.100746,1.137540,0.618296
2475,20.625000,-0.201485,0.413274,0.137155,-0.877381,0.074270,1.147454,0.588603,-0.112213,1.028890,0.704598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045532,1.184785,0.561054,0.045860,1.139183,0.608884,0.076862,1.178358,0.604715,0.100848,1.137564,0.618205
2476,20.633333,-0.201521,0.413363,0.137025,-0.877351,0.074380,1.147493,0.588543,-0.112054,1.028973,0.704550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045643,1.184815,0.560985,0.045974,1.139220,0.608818,0.076961,1.178391,0.604655,0.100944,1.137616,0.618147
2477,20.641667,-0.201518,0.413399,0.137069,-0.877328,0.074496,1.147533,0.588489,-0.111921,1.029087,0.704529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045769,1.184859,0.560933,0.046088,1.139263,0.608764,0.077076,1.178427,0.604599,0.101058,1.137654,0.618094
2478,20.650000,-0.201134,0.413471,0.137015,-0.877390,0.074623,1.147553,0.588446,-0.111809,1.029207,0.704523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045909,1.184845,0.560864,0.046202,1.139308,0.608722,0.077217,1.178473,0.604552,0.101182,1.137691,0.618042
2479,20.658333,-0.200614,0.413717,0.136798,-0.877428,0.074763,1.147553,0.588395,-0.111703,1.029325,0.704517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046061,1.184805,0.560747,0.046332,1.139334,0.608672,0.077366,1.178512,0.604491,0.101305,1.137717,0.617997
2480,20.666667,-0.200241,0.414049,0.136768,-0.877361,0.074935,1.147556,0.588346,-0.111607,1.029466,0.704533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046277,1.184788,0.560669,0.046484,1.139348,0.608616,0.077554,1.178537,0.604417,0.101437,1.137743,0.617957
2481,20.675000,-0.200031,0.413917,0.137110,-0.877417,0.075072,1.147588,0.588303,-0.111506,1.029585,0.704567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046408,1.184854,0.560627,0.046636,1.139407,0.608583,0.077716,1.178561,0.604360,0.101593,1.137745,0.617925
2482,20.683333,-0.200023,0.413941,0.137402,-0.877362,0.075227,1.147632,0.588267,-0.111390,1.029711,0.704610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046577,1.184934,0.560607,0.046784,1.139471,0.608540,0.077897,1.178552,0.604322,0.101746,1.137794,0.617898
2483,20.691667,-0.200493,0.413768,0.137408,-0.877336,0.075409,1.147706,0.588223,-0.111262,1.029824,0.704643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046751,1.185017,0.560598,0.046967,1.139515,0.608500,0.078053,1.178616,0.604308,0.101944,1.137850,0.617831
2484,20.700000,-0.200190,0.413744,0.137420,-0.877415,0.075581,1.147752,0.588223,-0.111115,1.029925,0.704674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046930,1.185031,0.560577,0.047146,1.139581,0.608512,0.078239,1.178705,0.604321,0.102105,1.137894,0.617807
2485,20.708333,-0.200324,0.413554,0.137476,-0.877465,0.075752,1.147792,0.588213,-0.110977,1.030023,0.704699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047087,1.185086,0.560583,0.047323,1.139580,0.608525,0.078426,1.178760,0.604312,0.102276,1.137927,0.617786
2486,20.716667,-0.199694,0.413507,0.137802,-0.877579,0.075938,1.147762,0.588210,-0.110865,1.030140,0.704711,,,,,,,,,,,,,,,,,,,,,,,,,0.149390,1.055118,0.567553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047304,1.185088,0.560581,0.047503,1.139595,0.608540,0.078661,1.178674,0.604245,0.102461,1.137940,0.617795
2487,20.725000,-0.199820,0.413321,0.138008,-0.877606,0.076132,1.147775,0.588220,-0.110780,1.030246,0.704720,,,,,,,,,,,,,,,,,,,,,,,,,0.149168,1.053882,0.567023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047477,1.185120,0.560613,0.047710,1.139594,0.608553,0.078870,1.178717,0.604259,0.102672,1.137906,0.617808
2488,20.733333,-0.199879,0.413165,0.138076,-0.877655,0.076325,1.147790,0.588242,-0.110712,1.030347,0.704737,,,,,,,,,,,,,,,,,,,,,,,,,0.150083,1.055360,0.567624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047655,1.185146,0.560645,0.047906,1.139604,0.608585,0.079064,1.178735,0.604284,0.102886,1.137907,0.617828
